,Date,Open,High,Low,Close*,Adj Close**,Volume
268,"Jun 03, 2020","3,098.90","3,130.94","3,098.90","3,122.87","3,122.87","6,005,560,000"
269,"Jun 02, 2020","3,064.78","3,081.07","3,051.64","3,080.82","3,080.82","5,197,150,000"
270,"Jun 01, 2020","3,038.78","3,062.18","3,031.54","3,055.73","3,055.73","4,684,170,000"
271,"May 29, 2020","3,025.17","3,049.17","2,998.61","3,044.31","3,044.31","7,297,550,000"
272,"May 28, 2020","3,046.61","3,068.67","3,023.40","3,029.73","3,029.73","5,447,020,000"
273,"May 27, 2020","3,015.65","3,036.25","2,969.75","3,036.13","3,036.13","6,398,000,000"
274,"May 26, 2020","3,004.08","3,021.72","2,988.17","2,991.77","2,991.77","5,848,500,000"
275,"May 22, 2020","2,948.05","2,956.76","2,933.59","2,955.45","2,955.45","3,970,860,000"
276,"May 21, 2020","2,969.95","2,978.50","2,938.57","2,948.51","2,948.51","4,976,620,000"
277,"May 20, 2020","2,953.63","2,980.29","2,953.63","2,971.61","2,971.61","5,005,380,000"
278,"May 19, 2020","2,948.59","2,964.21","2,922.35","2,922.94","2,922.94","4,984,330,000"
279,"May 18, 2020","2,913.86","2,968.09","2,913.86","2,953.91","2,953.91","6,373,670,000"
280,"May 15, 2020","2,829.95","2,865.01","2,816.78","2,863.70","2,863.70","5,507,700,000"
281,"May 14, 2020","2,794.54","2,852.80","2,766.64","2,852.50","2,852.50","5,651,130,000"
282,"May 13, 2020","2,865.86","2,874.14","2,793.15","2,820.00","2,820.00","6,151,650,000"
283,"May 12, 2020","2,939.50","2,945.82","2,869.59","2,870.12","2,870.12","5,119,630,000"
284,"May 11, 2020","2,915.46","2,944.25","2,903.44","2,930.19","2,930.19","4,819,730,000"
285,"May 08, 2020","2,908.83","2,932.16","2,902.88","2,929.80","2,929.80","4,876,030,000"
286,"May 07, 2020","2,878.26","2,901.92","2,876.48","2,881.19","2,881.19","5,178,790,000"
287,"May 06, 2020","2,883.14","2,891.11","2,847.65","2,848.42","2,848.42","4,892,570,000"
288,"May 05, 2020","2,868.88","2,898.23","2,863.55","2,868.44","2,868.44","5,140,290,000"
289,"May 04, 2020","2,815.01","2,844.24","2,797.85","2,842.74","2,842.74","4,735,930,000"
290,"May 01, 2020","2,869.09","2,869.09","2,821.61","2,830.71","2,830.71","4,759,810,000"
291,"Apr 30, 2020","2,930.91","2,930.91","2,892.47","2,912.43","2,912.43","6,544,980,000"
292,"Apr 29, 2020","2,918.46","2,954.86","2,912.16","2,939.51","2,939.51","6,645,640,000"
293,"Apr 28, 2020","2,909.96","2,921.15","2,860.71","2,863.39","2,863.39","5,691,160,000"
294,"Apr 27, 2020","2,854.65","2,887.72","2,852.89","2,878.48","2,878.48","5,203,930,000"
295,"Apr 24, 2020","2,812.64","2,842.71","2,791.76","2,836.74","2,836.74","5,382,810,000"
296,"Apr 23, 2020","2,810.42","2,844.90","2,794.26","2,797.80","2,797.80","5,773,530,000"
297,"Apr 22, 2020","2,787.89","2,815.10","2,775.95","2,799.31","2,799.31","5,084,920,000"
298,"Apr 21, 2020","2,784.81","2,785.54","2,727.10","2,736.56","2,736.56","5,121,010,000"
299,"Apr 20, 2020","2,845.62","2,868.98","2,820.43","2,823.16","2,823.16","5,228,630,000"
300,"Apr 17, 2020","2,842.43","2,879.22","2,830.88","2,874.56","2,874.56","5,804,810,000"
301,"Apr 16, 2020","2,799.34","2,806.51","2,764.32","2,799.55","2,799.55","5,228,810,000"
302,"Apr 15, 2020","2,795.64","2,801.88","2,761.54","2,783.36","2,783.36","5,208,000,000"
303,"Apr 14, 2020","2,805.10","2,851.85","2,805.10","2,846.06","2,846.06","5,615,730,000"
304,"Apr 13, 2020","2,782.46","2,782.46","2,721.17","2,761.63","2,761.63","5,319,530,000"
305,"Apr 09, 2020","2,776.99","2,818.57","2,762.36","2,789.82","2,789.82","7,899,550,000"
306,"Apr 08, 2020","2,685.00","2,760.75","2,663.30","2,749.98","2,749.98","5,875,710,000"
307,"Apr 07, 2020","2,738.65","2,756.89","2,657.67","2,659.41","2,659.41","7,050,410,000"
308,"Apr 06, 2020","2,578.28","2,676.85","2,574.57","2,663.68","2,663.68","6,403,840,000"
309,"Apr 03, 2020","2,514.92","2,538.18","2,459.96","2,488.65","2,488.65","6,096,970,000"
310,"Apr 02, 2020","2,458.54","2,533.22","2,455.79","2,526.90","2,526.90","6,464,190,000"
311,"Apr 01, 2020","2,498.08","2,522.75","2,447.49","2,470.50","2,470.50","5,964,000,000"
312,"Mar 31, 2020","2,614.69","2,641.39","2,571.15","2,584.59","2,584.59","6,576,210,000"
313,"Mar 30, 2020","2,558.98","2,631.80","2,545.28","2,626.65","2,626.65","5,751,120,000"
314,"Mar 27, 2020","2,555.87","2,615.91","2,520.02","2,541.47","2,541.47","6,201,670,000"
315,"Mar 26, 2020","2,501.29","2,637.01","2,500.72","2,630.07","2,630.07","7,766,990,000"
316,"Mar 25, 2020","2,457.77","2,571.42","2,407.53","2,475.56","2,475.56","8,300,010,000"
317,"Mar 24, 2020","2,344.44","2,449.71","2,344.44","2,447.33","2,447.33","7,563,150,000"
318,"Mar 23, 2020","2,290.71","2,300.73","2,191.86","2,237.40","2,237.40","7,411,380,000"
319,"Mar 20, 2020","2,431.94","2,453.01","2,295.56","2,304.92","2,304.92","9,053,950,000"
320,"Mar 19, 2020","2,393.48","2,466.97","2,319.78","2,409.39","2,409.39","7,956,100,000"
321,"Mar 18, 2020","2,436.50","2,453.57","2,280.52","2,398.10","2,398.10","8,799,300,000"
322,"Mar 17, 2020","2,425.66","2,553.93","2,367.04","2,529.19","2,529.19","8,370,250,000"
323,"Mar 16, 2020","2,508.59","2,562.98","2,380.94","2,386.13","2,386.13","7,805,450,000"
324,"Mar 13, 2020","2,569.99","2,711.33","2,492.37","2,711.02","2,711.02","8,299,070,000"
325,"Mar 12, 2020","2,630.86","2,660.95","2,478.86","2,480.64","2,480.64","8,850,810,000"
326,"Mar 11, 2020","2,825.60","2,825.60","2,707.22","2,741.38","2,741.38","7,431,200,000"
327,"Mar 10, 2020","2,813.48","2,882.59","2,734.00","2,882.23","2,882.23","7,642,040,000"
328,"Mar 09, 2020","2,863.89","2,863.89","2,734.43","2,746.56","2,746.56","8,441,290,000"
329,"Mar 06, 2020","2,954.20","2,985.93","2,901.54","2,972.37","2,972.37","6,555,240,000"
330,"Mar 05, 2020","3,075.70","3,083.04","2,999.83","3,023.94","3,023.94","5,579,290,000"
331,"Mar 04, 2020","3,045.75","3,130.97","3,034.38","3,130.12","3,130.12","5,073,020,000"
332,"Mar 03, 2020","3,096.46","3,136.72","2,976.63","3,003.37","3,003.37","6,376,510,000"
333,"Mar 02, 2020","2,974.28","3,090.96","2,945.19","3,090.23","3,090.23","6,381,330,000"
334,"Feb 28, 2020","2,916.90","2,959.72","2,855.84","2,954.22","2,954.22","8,569,570,000"
335,"Feb 27, 2020","3,062.54","3,097.07","2,977.39","2,978.76","2,978.76","7,064,710,000"
336,"Feb 26, 2020","3,139.90","3,182.51","3,108.99","3,116.39","3,116.39","5,484,650,000"
337,"Feb 25, 2020","3,238.94","3,246.99","3,118.77","3,128.21","3,128.21","5,596,760,000"
338,"Feb 24, 2020","3,257.61","3,259.81","3,214.65","3,225.89","3,225.89","4,851,160,000"
339,"Feb 21, 2020","3,360.50","3,360.76","3,328.45","3,337.75","3,337.75","3,908,780,000"
340,"Feb 20, 2020","3,380.45","3,389.15","3,341.02","3,373.23","3,373.23","4,019,180,000"
341,"Feb 19, 2020","3,380.39","3,393.52","3,378.83","3,386.15","3,386.15","3,614,200,000"
342,"Feb 18, 2020","3,369.04","3,375.01","3,355.61","3,370.29","3,370.29","3,750,400,000"
343,"Feb 14, 2020","3,378.08","3,380.69","3,366.15","3,380.16","3,380.16","3,419,700,000"
344,"Feb 13, 2020","3,365.90","3,385.09","3,360.52","3,373.94","3,373.94","3,500,890,000"
345,"Feb 12, 2020","3,370.50","3,381.47","3,369.72","3,379.45","3,379.45","3,930,910,000"
346,"Feb 11, 2020","3,365.87","3,375.63","3,352.72","3,357.75","3,357.75","3,762,940,000"
347,"Feb 10, 2020","3,318.28","3,352.26","3,317.77","3,352.09","3,352.09","3,462,730,000"
348,"Feb 07, 2020","3,335.54","3,341.42","3,322.12","3,327.71","3,327.71","3,733,920,000"
349,"Feb 06, 2020","3,344.92","3,347.96","3,334.39","3,345.78","3,345.78","3,887,250,000"
350,"Feb 05, 2020","3,324.91","3,337.58","3,313.75","3,334.69","3,334.69","4,121,480,000"
351,"Feb 04, 2020","3,280.61","3,306.92","3,280.61","3,297.59","3,297.59","3,996,900,000"
352,"Feb 03, 2020","3,235.66","3,268.44","3,235.66","3,248.92","3,248.92","3,760,460,000"
353,"Jan 31, 2020","3,282.33","3,282.33","3,214.68","3,225.52","3,225.52","4,529,700,000"
354,"Jan 30, 2020","3,256.45","3,285.91","3,242.80","3,283.66","3,283.66","3,790,350,000"
355,"Jan 29, 2020","3,289.46","3,293.47","3,271.89","3,273.40","3,273.40","3,600,250,000"
356,"Jan 28, 2020","3,255.35","3,285.78","3,253.22","3,276.24","3,276.24","3,531,570,000"
357,"Jan 27, 2020","3,247.16","3,258.85","3,234.50","3,243.63","3,243.63","3,831,050,000"
358,"Jan 24, 2020","3,333.10","3,333.18","3,281.53","3,295.47","3,295.47","3,708,780,000"
359,"Jan 23, 2020","3,315.77","3,326.88","3,301.87","3,325.54","3,325.54","3,766,710,000"
360,"Jan 22, 2020","3,330.02","3,337.77","3,320.04","3,321.75","3,321.75","3,623,780,000"
361,"Jan 21, 2020","3,321.03","3,329.79","3,316.61","3,320.79","3,320.79","4,104,840,000"
362,"Jan 17, 2020","3,323.66","3,329.88","3,318.86","3,329.62","3,329.62","3,726,220,000"
363,"Jan 16, 2020","3,302.97","3,317.11","3,302.82","3,316.81","3,316.81","3,540,580,000"
364,"Jan 15, 2020","3,282.27","3,298.66","3,280.69","3,289.29","3,289.29","3,721,490,000"
365,"Jan 14, 2020","3,285.35","3,294.25","3,277.19","3,283.15","3,283.15","3,687,620,000"
366,"Jan 13, 2020","3,271.13","3,288.13","3,268.43","3,288.13","3,288.13","3,459,390,000"
367,"Jan 10, 2020","3,281.81","3,282.99","3,260.86","3,265.35","3,265.35","3,214,580,000"
368,"Jan 09, 2020","3,266.03","3,275.58","3,263.67","3,274.70","3,274.70","3,641,230,000"
369,"Jan 08, 2020","3,238.59","3,267.07","3,236.67","3,253.05","3,253.05","3,726,840,000"
370,"Jan 07, 2020","3,241.86","3,244.91","3,232.43","3,237.18","3,237.18","3,435,910,000"
371,"Jan 06, 2020","3,217.55","3,246.84","3,214.64","3,246.28","3,246.28","3,702,460,000"
372,"Jan 03, 2020","3,226.36","3,246.15","3,222.34","3,234.85","3,234.85","3,484,700,000"
373,"Jan 02, 2020","3,244.67","3,258.14","3,235.53","3,257.85","3,257.85","3,459,930,000"
374,"Dec 31, 2019","3,215.18","3,231.72","3,212.03","3,230.78","3,230.78","2,894,760,000"
375,"Dec 30, 2019","3,240.09","3,240.92","3,216.57","3,221.29","3,221.29","3,021,720,000"
376,"Dec 27, 2019","3,247.23","3,247.93","3,234.37","3,240.02","3,240.02","2,429,150,000"
377,"Dec 26, 2019","3,227.20","3,240.08","3,227.20","3,239.91","3,239.91","2,164,540,000"
378,"Dec 24, 2019","3,225.45","3,226.43","3,220.51","3,223.38","3,223.38","1,296,530,000"
379,"Dec 23, 2019","3,226.05","3,227.78","3,222.30","3,224.01","3,224.01","3,064,530,000"
380,"Dec 20, 2019","3,223.33","3,225.65","3,216.03","3,221.22","3,221.22","6,457,480,000"
381,"Dec 19, 2019","3,192.32","3,205.48","3,192.32","3,205.37","3,205.37","3,784,360,000"
382,"Dec 18, 2019","3,195.21","3,198.48","3,191.14","3,191.14","3,191.14","4,029,950,000"
383,"Dec 17, 2019","3,195.40","3,198.22","3,191.03","3,192.52","3,192.52","3,842,940,000"
384,"Dec 16, 2019","3,183.63","3,197.71","3,183.63","3,191.45","3,191.45","4,070,200,000"
385,"Dec 13, 2019","3,166.65","3,182.68","3,156.51","3,168.80","3,168.80","3,757,650,000"
386,"Dec 12, 2019","3,141.23","3,176.28","3,138.47","3,168.57","3,168.57","4,003,200,000"
387,"Dec 11, 2019","3,135.75","3,143.98","3,133.21","3,141.63","3,141.63","3,257,650,000"
388,"Dec 10, 2019","3,135.36","3,142.12","3,126.09","3,132.52","3,132.52","3,346,310,000"
389,"Dec 09, 2019","3,141.86","3,148.87","3,135.46","3,135.96","3,135.96","3,400,470,000"
390,"Dec 06, 2019","3,134.62","3,150.60","3,134.62","3,145.91","3,145.91","3,483,310,000"
391,"Dec 05, 2019","3,119.21","3,119.45","3,103.76","3,117.43","3,117.43","3,360,480,000"
392,"Dec 04, 2019","3,103.50","3,119.38","3,102.53","3,112.76","3,112.76","3,702,980,000"
393,"Dec 03, 2019","3,087.41","3,094.97","3,070.33","3,093.20","3,093.20","3,671,580,000"
394,"Dec 02, 2019","3,143.85","3,144.31","3,110.78","3,113.87","3,113.87","3,285,750,000"
395,"Nov 29, 2019","3,147.18","3,150.30","3,139.34","3,140.98","3,140.98","1,743,420,000"
396,"Nov 27, 2019","3,145.49","3,154.26","3,143.41","3,153.63","3,153.63","3,035,470,000"
397,"Nov 26, 2019","3,134.85","3,142.69","3,131.00","3,140.52","3,140.52","4,600,450,000"
398,"Nov 25, 2019","3,117.44","3,133.83","3,117.44","3,133.64","3,133.64","3,514,310,000"
399,"Nov 22, 2019","3,111.41","3,112.87","3,099.26","3,110.29","3,110.29","3,235,270,000"
400,"Nov 21, 2019","3,108.49","3,110.11","3,094.55","3,103.54","3,103.54","3,744,010,000"
401,"Nov 20, 2019","3,114.66","3,118.97","3,091.41","3,108.46","3,108.46","4,041,010,000"
402,"Nov 19, 2019","3,127.45","3,127.64","3,113.47","3,120.18","3,120.18","3,613,670,000"
403,"Nov 18, 2019","3,117.91","3,124.17","3,112.06","3,122.03","3,122.03","3,440,140,000"
404,"Nov 15, 2019","3,107.92","3,120.46","3,104.60","3,120.46","3,120.46","3,359,800,000"
405,"Nov 14, 2019","3,090.75","3,098.20","3,083.26","3,096.63","3,096.63","3,282,090,000"
406,"Nov 13, 2019","3,084.18","3,098.06","3,078.80","3,094.04","3,094.04","3,513,720,000"
407,"Nov 12, 2019","3,089.28","3,102.61","3,084.73","3,091.84","3,091.84","3,495,560,000"
408,"Nov 11, 2019","3,080.33","3,088.33","3,075.82","3,087.01","3,087.01","3,041,120,000"
409,"Nov 08, 2019","3,081.25","3,093.09","3,073.58","3,093.08","3,093.08","3,508,160,000"
410,"Nov 07, 2019","3,087.02","3,097.77","3,080.23","3,085.18","3,085.18","4,151,990,000"
411,"Nov 06, 2019","3,075.10","3,078.34","3,065.89","3,076.78","3,076.78","4,465,510,000"
412,"Nov 05, 2019","3,080.80","3,083.95","3,072.15","3,074.62","3,074.62","4,490,590,000"
413,"Nov 04, 2019","3,078.96","3,085.20","3,074.87","3,078.27","3,078.27","4,178,040,000"
414,"Nov 01, 2019","3,050.72","3,066.95","3,050.72","3,066.91","3,066.91","3,956,290,000"
415,"Oct 31, 2019","3,046.90","3,046.90","3,023.19","3,037.56","3,037.56","4,149,310,000"
416,"Oct 30, 2019","3,039.74","3,050.10","3,025.96","3,046.77","3,046.77","3,779,660,000"
417,"Oct 29, 2019","3,035.39","3,047.87","3,034.81","3,036.89","3,036.89","3,594,430,000"
418,"Oct 28, 2019","3,032.12","3,044.08","3,032.12","3,039.42","3,039.42","3,524,970,000"
419,"Oct 25, 2019","3,003.32","3,027.39","3,001.94","3,022.55","3,022.55","3,379,060,000"
420,"Oct 24, 2019","3,014.78","3,016.07","3,000.42","3,010.29","3,010.29","3,696,510,000"
421,"Oct 23, 2019","2,994.01","3,004.78","2,991.21","3,004.52","3,004.52","3,413,600,000"
422,"Oct 22, 2019","3,010.73","3,014.57","2,995.04","2,995.99","2,995.99","3,527,540,000"
423,"Oct 21, 2019","2,996.48","3,007.33","2,995.35","3,006.72","3,006.72","3,271,960,000"
424,"Oct 18, 2019","2,996.84","3,000.00","2,976.31","2,986.20","2,986.20","3,268,970,000"
425,"Oct 17, 2019","3,000.77","3,008.29","2,991.79","2,997.95","2,997.95","3,103,470,000"
426,"Oct 16, 2019","2,989.68","2,997.54","2,985.20","2,989.69","2,989.69","3,230,320,000"
427,"Oct 15, 2019","2,973.61","3,003.28","2,973.61","2,995.68","2,995.68","3,345,090,000"
428,"Oct 14, 2019","2,965.81","2,972.84","2,962.94","2,966.15","2,966.15","2,559,270,000"
429,"Oct 11, 2019","2,963.07","2,993.28","2,963.07","2,970.27","2,970.27","3,581,320,000"
430,"Oct 10, 2019","2,918.55","2,948.46","2,917.12","2,938.13","2,938.13","3,234,400,000"
431,"Oct 09, 2019","2,911.10","2,929.32","2,907.41","2,919.40","2,919.40","2,735,350,000"
432,"Oct 08, 2019","2,920.40","2,925.47","2,892.66","2,893.06","2,893.06","3,370,700,000"
433,"Oct 07, 2019","2,944.23","2,959.75","2,935.68","2,938.79","2,938.79","2,959,050,000"
434,"Oct 04, 2019","2,918.56","2,953.74","2,918.56","2,952.01","2,952.01","3,005,600,000"
435,"Oct 03, 2019","2,885.38","2,911.13","2,855.94","2,910.63","2,910.63","3,515,130,000"
436,"Oct 02, 2019","2,924.78","2,924.78","2,874.93","2,887.61","2,887.61","3,914,180,000"
437,"Oct 01, 2019","2,983.69","2,992.53","2,938.70","2,940.25","2,940.25","3,560,750,000"
438,"Sep 30, 2019","2,967.07","2,983.85","2,967.07","2,976.74","2,976.74","3,249,130,000"
439,"Sep 27, 2019","2,985.47","2,987.31","2,945.53","2,961.79","2,961.79","3,246,480,000"
440,"Sep 26, 2019","2,985.73","2,987.28","2,963.71","2,977.62","2,977.62","3,084,910,000"
441,"Sep 25, 2019","2,968.35","2,989.82","2,952.86","2,984.87","2,984.87","3,331,200,000"
442,"Sep 24, 2019","3,002.43","3,007.98","2,957.73","2,966.60","2,966.60","3,872,800,000"
443,"Sep 23, 2019","2,983.50","2,999.15","2,982.23","2,991.78","2,991.78","3,187,250,000"
444,"Sep 20, 2019","3,008.42","3,016.37","2,984.68","2,992.07","2,992.07","6,103,440,000"
445,"Sep 19, 2019","3,010.36","3,021.99","3,003.16","3,006.79","3,006.79","3,265,660,000"
446,"Sep 18, 2019","3,001.50","3,007.83","2,978.57","3,006.73","3,006.73","3,458,800,000"
447,"Sep 17, 2019","2,995.67","3,006.21","2,993.73","3,005.70","3,005.70","3,673,250,000"
448,"Sep 16, 2019","2,996.41","3,002.19","2,990.67","2,997.96","2,997.96","4,285,860,000"
449,"Sep 13, 2019","3,012.21","3,017.33","3,002.90","3,007.39","3,007.39","3,557,010,000"
450,"Sep 12, 2019","3,009.08","3,020.74","3,000.92","3,009.57","3,009.57","3,796,990,000"
451,"Sep 11, 2019","2,981.41","3,000.93","2,975.31","3,000.93","3,000.93","3,934,370,000"
452,"Sep 10, 2019","2,971.01","2,979.39","2,957.01","2,979.39","2,979.39","4,393,040,000"
453,"Sep 09, 2019","2,988.43","2,989.43","2,969.39","2,978.43","2,978.43","4,031,120,000"
454,"Sep 06, 2019","2,980.33","2,985.03","2,972.51","2,978.71","2,978.71","3,209,340,000"
455,"Sep 05, 2019","2,960.60","2,985.86","2,960.60","2,976.00","2,976.00","3,902,600,000"
456,"Sep 04, 2019","2,924.67","2,938.84","2,921.86","2,937.78","2,937.78","3,167,900,000"
457,"Sep 03, 2019","2,909.01","2,914.39","2,891.85","2,906.27","2,906.27","3,427,830,000"
458,"Aug 30, 2019","2,937.09","2,940.43","2,913.32","2,926.46","2,926.46","3,009,910,000"
459,"Aug 29, 2019","2,910.37","2,930.50","2,905.67","2,924.58","2,924.58","3,177,150,000"
460,"Aug 28, 2019","2,861.28","2,890.03","2,853.05","2,887.94","2,887.94","3,102,480,000"
461,"Aug 27, 2019","2,893.14","2,898.79","2,860.59","2,869.16","2,869.16","3,537,490,000"
462,"Aug 26, 2019","2,866.70","2,879.27","2,856.00","2,878.38","2,878.38","2,859,790,000"
463,"Aug 23, 2019","2,911.07","2,927.01","2,834.97","2,847.11","2,847.11","3,942,520,000"
464,"Aug 22, 2019","2,930.94","2,939.08","2,904.51","2,922.95","2,922.95","2,893,660,000"
465,"Aug 21, 2019","2,922.04","2,928.73","2,917.91","2,924.43","2,924.43","3,016,540,000"
466,"Aug 20, 2019","2,919.01","2,923.63","2,899.60","2,900.51","2,900.51","3,067,710,000"
467,"Aug 19, 2019","2,913.48","2,931.00","2,913.48","2,923.65","2,923.65","3,221,050,000"
468,"Aug 16, 2019","2,864.74","2,893.63","2,864.74","2,888.68","2,888.68","3,524,080,000"
469,"Aug 15, 2019","2,846.20","2,856.67","2,825.51","2,847.60","2,847.60","4,041,720,000"
470,"Aug 14, 2019","2,894.15","2,894.15","2,839.64","2,840.60","2,840.60","4,325,150,000"
471,"Aug 13, 2019","2,880.72","2,943.31","2,877.05","2,926.32","2,926.32","3,857,190,000"
472,"Aug 12, 2019","2,907.07","2,907.58","2,873.14","2,882.70","2,882.70","3,328,570,000"
473,"Aug 09, 2019","2,930.51","2,935.75","2,900.15","2,918.65","2,918.65","3,356,850,000"
474,"Aug 08, 2019","2,896.21","2,938.72","2,894.47","2,938.09","2,938.09","4,118,530,000"
475,"Aug 07, 2019","2,858.65","2,892.17","2,825.71","2,883.98","2,883.98","4,512,720,000"
476,"Aug 06, 2019","2,861.18","2,884.40","2,847.42","2,881.77","2,881.77","4,156,640,000"
477,"Aug 05, 2019","2,898.07","2,898.07","2,822.12","2,844.74","2,844.74","4,542,850,000"
478,"Aug 02, 2019","2,943.90","2,945.50","2,914.11","2,932.05","2,932.05","3,882,810,000"
479,"Aug 01, 2019","2,980.32","3,013.59","2,945.23","2,953.56","2,953.56","4,793,810,000"
480,"Jul 31, 2019","3,016.22","3,017.40","2,958.08","2,980.38","2,980.38","4,626,330,000"
481,"Jul 30, 2019","3,007.66","3,017.19","3,000.94","3,013.18","3,013.18","3,632,770,000"
482,"Jul 29, 2019","3,024.47","3,025.61","3,014.30","3,020.97","3,020.97","3,224,490,000"
483,"Jul 26, 2019","3,013.25","3,027.98","3,012.59","3,025.86","3,025.86","3,260,170,000"
484,"Jul 25, 2019","3,016.26","3,016.31","2,997.24","3,003.67","3,003.67","3,657,050,000"
485,"Jul 24, 2019","2,998.77","3,019.59","2,996.82","3,019.56","3,019.56","3,433,220,000"
486,"Jul 23, 2019","2,994.74","3,005.90","2,988.56","3,005.47","3,005.47","3,333,810,000"
487,"Jul 22, 2019","2,981.93","2,990.71","2,976.65","2,985.03","2,985.03","3,016,200,000"
488,"Jul 19, 2019","3,004.26","3,006.02","2,975.86","2,976.61","2,976.61","3,285,890,000"
489,"Jul 18, 2019","2,978.87","2,998.28","2,973.09","2,995.11","2,995.11","3,369,820,000"
490,"Jul 17, 2019","3,005.10","3,005.26","2,984.25","2,984.42","2,984.42","3,185,650,000"
491,"Jul 16, 2019","3,012.13","3,015.02","3,001.15","3,004.04","3,004.04","3,297,030,000"
492,"Jul 15, 2019","3,017.80","3,017.80","3,008.77","3,014.30","3,014.30","2,876,100,000"
493,"Jul 12, 2019","3,003.36","3,013.92","3,001.87","3,013.77","3,013.77","2,984,140,000"
494,"Jul 11, 2019","2,999.62","3,002.33","2,988.80","2,999.91","2,999.91","3,155,710,000"
495,"Jul 10, 2019","2,989.30","3,002.98","2,984.62","2,993.07","2,993.07","3,157,800,000"
496,"Jul 09, 2019","2,965.52","2,981.90","2,963.44","2,979.63","2,979.63","3,033,330,000"
497,"Jul 08, 2019","2,979.77","2,980.76","2,970.09","2,975.95","2,975.95","2,922,360,000"
498,"Jul 05, 2019","2,984.25","2,994.03","2,967.97","2,990.41","2,990.41","2,434,680,000"
499,"Jul 03, 2019","2,978.08","2,995.84","2,977.96","2,995.82","2,995.82","1,963,570,000"
500,"Jul 02, 2019","2,964.66","2,973.21","2,955.92","2,973.01","2,973.01","3,224,490,000"
